partner_id,region,vertical,partner_tier,months_as_partner,nps_score,nps_trend,support_tickets_last_quarter,avg_resolution_time_days,engagement_score,days_since_last_contact,num_active_deals,has_competitor_relationship,churn_probability,churned_next_quarter,avg_monthly_gtv,gtv_trend_3m,gtv_trend_yoy_3m,gtv_volatility,seasonal_autocorr_lag12,has_seasonality,gtv_vs_peers,gtv_vs_market_growth,gtv_seasonal_deviation_pct,gtv_ramp_vs_cohort,scoring_path,snapshot_role,snapshot_cutoff_month
partner_867,APAC,Services,Registered,22,1,declining,15,6.4,17.9,96,0,1,0.9991,1,6849.64,6.44,-30.18,0.222,0.3836,0,0.4516,5.31,0.0,0.0,mature,train,26
partner_868,LATAM,Retail,Certified,11,7,stable,1,2.6,56.5,32,0,1,0.0289,0,52947.88,4.26,-7.8,0.1072,-0.0424,0,0.9643,1.82,0.0,0.0,mature,train,26
partner_869,EMEA,Tech,Strategic,40,10,stable,1,2.6,78.2,26,7,0,0.0004,0,150763.34,18.13,40.09,0.2025,0.0393,0,1.0,15.15,0.0,0.0,mature,train,26
partner_870,EMEA,Services,Registered,1,5,stable,2,4.7,39.8,66,0,1,0.2126,0,8904.47,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-42.58,new_partner,train,26
partner_871,LATAM,Tech,Certified,5,5,stable,2,5.7,48.7,32,1,1,0.3413,1,60750.67,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,179.35,new_partner,train,26
partner_872,EMEA,Tech,Registered,29,5,improving,2,2.3,85.7,18,5,0,0.005,0,15288.15,16.94,60.88,0.3285,-0.0876,0,0.8125,13.96,0.0,0.0,mature,train,26
partner_873,APAC,Services,Registered,54,9,declining,2,1.8,66.7,43,2,0,0.0022,0,3190.89,-0.81,-33.99,0.2196,0.0921,0,0.0323,-1.94,0.0,0.0,mature,train,26
partner_874,NA,Services,Registered,16,5,declining,3,3.2,50.1,20,0,0,0.0705,0,4228.43,7.32,42.2,0.2203,0.2931,0,0.1364,6.19,0.0,0.0,mature,train,26
partner_875,LATAM,Services,Registered,22,9,improving,0,1.3,97.3,20,7,0,0.0001,0,8055.97,7.74,0.66,0.0986,-0.2344,0,0.4286,6.61,0.0,0.0,mature,train,26
partner_876,APAC,Services,Registered,15,4,declining,9,2.6,20.4,58,0,0,0.7247,0,15613.7,16.09,93.14,0.3844,-0.7146,0,0.9355,14.96,0.0,0.0,mature,train,26
partner_877,NA,Retail,Registered,22,7,stable,5,5.9,26.5,60,0,0,0.1622,0,6915.42,13.3,7.09,0.1994,0.7087,1,0.3191,10.86,1.3,0.0,mature,train,26
partner_878,NA,Tech,Registered,1,8,stable,3,3.7,62.7,46,4,0,0.0109,0,10864.58,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,25.88,new_partner,train,26
partner_879,LATAM,Tech,Certified,31,6,stable,5,4.1,74.4,64,3,1,0.21,1,9306.29,-36.7,-7.63,0.2028,0.8351,1,0.0588,-39.68,-3.89,0.0,mature,train,26
partner_880,NA,Manufacturing,Registered,31,8,improving,3,2.9,75.6,0,3,0,0.0012,0,8081.09,4.44,45.2,0.2881,-0.441,0,0.5152,2.26,0.0,0.0,mature,train,26
partner_881,NA,Tech,Registered,15,7,stable,1,2.1,69.7,59,4,0,0.0052,0,4259.09,0.19,-19.15,0.248,-0.0817,0,0.1026,-2.79,0.0,0.0,mature,train,26
partner_882,LATAM,Manufacturing,Registered,12,9,improving,0,0.9,55.8,50,3,0,0.0089,0,15155.31,-6.94,-38.18,0.2742,-0.1477,0,0.8696,-9.12,0.0,0.0,mature,train,26
partner_883,APAC,Tech,Certified,41,7,improving,2,2.7,42.2,49,0,0,0.0802,0,56634.51,9.36,35.69,0.1652,-0.167,0,1.0,6.38,0.0,0.0,mature,train,26
partner_884,NA,Manufacturing,Registered,7,5,declining,5,2.4,18.6,67,2,0,0.6569,1,7079.24,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-38.85,new_partner,train,26
partner_885,EMEA,Tech,Certified,1,6,declining,7,5.3,32.1,71,0,1,0.6266,1,27938.56,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-34.47,new_partner,train,26
partner_886,NA,Tech,Registered,1,3,stable,4,4.2,56.3,35,0,0,0.0378,0,5852.32,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-48.83,new_partner,train,26
partner_887,NA,Retail,Registered,48,8,improving,0,0.5,57.3,28,2,0,0.001,0,3750.21,-17.44,-32.89,0.279,-0.2353,0,0.0426,-19.88,0.0,0.0,mature,train,26
partner_888,EMEA,Retail,Strategic,18,4,improving,6,4.1,30.9,80,0,0,0.9719,1,123397.22,8.73,50.3,0.2973,-0.3749,0,0.8571,6.29,0.0,0.0,mature,train,26
partner_889,EMEA,Services,Registered,2,7,stable,5,4.2,70.5,0,2,0,0.0101,0,6069.24,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-57.81,new_partner,train,26
partner_890,LATAM,Tech,Registered,47,6,stable,1,5.4,74.0,48,2,1,0.0262,0,5426.42,7.06,4.94,0.0968,-0.2913,0,0.2581,4.08,0.0,0.0,mature,train,26
partner_891,NA,Retail,Registered,5,8,declining,1,0.8,42.0,30,1,0,0.0009,0,5043.27,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-69.62,new_partner,train,26
partner_892,APAC,Services,Strategic,16,9,improving,0,4.7,77.9,22,6,0,0.0007,0,110747.54,5.95,11.13,0.0817,0.1843,0,0.8182,4.82,0.0,0.0,mature,train,26
partner_893,EMEA,Manufacturing,Certified,1,7,declining,4,3.7,18.6,39,0,0,0.1266,0,19329.79,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-76.91,new_partner,train,26
partner_894,EMEA,Retail,Certified,36,10,improving,0,0.5,67.1,0,3,0,0.0001,0,30934.29,-11.09,3.71,0.2055,0.8008,1,0.6061,-13.53,3.93,0.0,mature,train,26
partner_895,LATAM,Tech,Strategic,37,10,improving,0,4.7,71.0,0,2,0,0.0002,0,92727.1,-7.31,-31.58,0.3162,-0.2158,0,0.6,-10.29,0.0,0.0,mature,train,26
partner_896,APAC,Retail,Registered,40,6,improving,4,2.1,24.0,13,1,1,0.0287,0,10482.56,4.26,3.45,0.1011,-0.0199,0,0.6452,1.82,0.0,0.0,mature,train,26
partner_897,EMEA,Manufacturing,Strategic,12,3,stable,1,7.1,30.4,75,0,0,0.4787,0,46849.56,20.91,77.98,0.3271,-0.5322,0,0.2308,18.73,0.0,0.0,mature,train,26
partner_898,EMEA,Retail,Registered,16,8,improving,1,1.3,73.8,9,3,0,0.0008,0,13764.34,-37.09,-2.3,0.2429,0.8339,1,0.8372,-39.53,3.49,0.0,mature,train,26
partner_899,EMEA,Retail,Certified,51,4,stable,6,4.6,16.5,49,0,1,0.7221,1,27473.64,4.69,45.12,0.2831,0.2565,0,0.4848,2.25,0.0,0.0,mature,train,26
partner_900,NA,Retail,Registered,44,7,improving,2,0.5,67.9,41,6,0,0.0026,0,12961.05,1.12,-2.6,0.1689,0.734,1,0.8723,-1.32,-6.9,0.0,mature,train,26
partner_901,NA,Manufacturing,Registered,1,10,improving,0,3.6,82.2,6,4,0,0.0001,0,9956.44,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-46.28,new_partner,train,26
partner_902,EMEA,Retail,Strategic,37,4,stable,9,7.8,17.5,98,0,1,0.9965,1,72889.12,30.94,1.18,0.2453,0.8175,1,0.4286,28.5,9.43,0.0,mature,train,26
partner_903,EMEA,Services,Registered,44,3,declining,1,3.3,18.5,30,0,0,0.1407,1,10816.9,13.86,48.1,0.3039,-0.0537,0,0.6667,12.73,0.0,0.0,mature,train,26
partner_904,NA,Retail,Strategic,29,3,improving,6,4.7,45.9,52,0,1,0.5042,1,41190.46,-0.58,-29.66,0.2106,0.1435,0,0.3636,-3.02,0.0,0.0,mature,train,26
partner_905,APAC,Manufacturing,Registered,34,8,stable,2,4.2,70.0,17,6,0,0.0024,0,6676.24,-9.22,-34.35,0.2915,-0.2268,0,0.4167,-11.4,0.0,0.0,mature,train,26
partner_906,LATAM,Tech,Certified,1,10,stable,0,1.2,67.8,27,4,0,0.0007,0,57820.35,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,52.19,new_partner,train,26
partner_907,NA,Tech,Strategic,1,6,stable,1,5.0,88.9,27,2,0,0.0029,0,70234.56,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,102.62,new_partner,train,26
partner_908,EMEA,Retail,Registered,1,8,stable,2,3.2,63.6,52,1,0,0.0173,0,6594.21,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-51.18,new_partner,train,26
partner_909,EMEA,Services,Strategic,6,8,improving,1,1.3,80.8,21,3,0,0.0003,0,98674.31,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,243.17,new_partner,train,26
partner_910,EMEA,Services,Certified,54,8,stable,0,0.5,79.6,0,1,0,0.0038,0,80892.92,8.25,67.22,0.361,-0.1179,0,1.0,7.12,0.0,0.0,mature,train,26
partner_911,LATAM,Retail,Certified,33,7,declining,1,0.5,58.5,15,6,0,0.0009,0,18659.06,-4.81,-33.56,0.2938,-0.2999,0,0.1786,-7.25,0.0,0.0,mature,train,26
partner_912,APAC,Retail,Registered,42,9,stable,1,2.9,72.4,0,3,0,0.0006,0,8005.18,7.91,54.27,0.2644,-0.2215,0,0.4839,5.47,0.0,0.0,mature,train,26
partner_913,APAC,Services,Certified,14,6,declining,7,5.1,45.1,66,0,0,0.6227,0,27209.38,3.68,-5.16,0.0934,-0.13,0,0.5882,2.55,0.0,0.0,mature,train,26
partner_914,APAC,Tech,Certified,51,4,improving,7,5.6,29.6,64,0,1,0.6421,1,25629.0,9.36,35.42,0.2177,-0.0973,0,0.375,6.38,0.0,0.0,mature,train,26
partner_915,APAC,Retail,Registered,8,6,stable,2,3.7,34.3,68,0,0,0.5539,0,5650.29,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-55.0,new_partner,train,26
partner_916,APAC,Retail,Registered,49,7,stable,3,0.7,69.3,32,2,1,0.0029,0,9923.66,22.09,4.92,0.1883,0.7206,1,0.5806,19.65,-1.36,0.0,mature,train,26
partner_917,EMEA,Manufacturing,Registered,1,8,improving,3,2.6,61.6,5,1,0,0.012,0,4085.54,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-88.17,new_partner,train,26
partner_918,EMEA,Manufacturing,Strategic,1,3,declining,4,8.6,25.1,74,0,1,0.8379,0,156522.77,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,300.0,new_partner,train,26
partner_919,NA,Manufacturing,Registered,1,9,improving,3,1.6,62.3,41,4,0,0.0114,0,14802.19,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,14.43,new_partner,train,26
partner_920,NA,Services,Certified,42,7,improving,2,3.7,48.0,40,0,0,0.0205,0,15495.23,-3.9,-25.05,0.1603,-0.2562,0,0.1,-5.03,0.0,0.0,mature,train,26
partner_921,EMEA,Tech,Strategic,11,7,stable,3,0.5,66.3,43,0,0,0.0061,0,33976.35,-15.25,-37.12,0.3323,-0.1802,0,0.1,-18.23,0.0,0.0,mature,train,26
partner_922,APAC,Tech,Registered,23,5,declining,10,3.9,68.2,20,0,1,0.1122,0,14386.61,9.74,57.66,0.2534,-0.0896,0,0.8846,6.76,0.0,0.0,mature,train,26
partner_923,LATAM,Tech,Registered,24,4,stable,8,4.3,38.5,62,0,1,0.8703,1,6156.87,-3.63,10.12,0.0852,-0.2976,0,0.3226,-6.61,0.0,0.0,mature,train,26
partner_924,NA,Tech,Certified,42,7,stable,2,3.3,84.4,27,2,0,0.001,0,24927.11,-0.6,42.36,0.2147,-0.1353,0,0.4667,-3.58,0.0,0.0,mature,train,26
partner_925,EMEA,Retail,Registered,17,7,stable,1,2.9,50.8,13,2,0,0.003,0,10982.19,7.71,11.01,0.1007,-0.2677,0,0.6512,5.27,0.0,0.0,mature,train,26
partner_926,EMEA,Retail,Certified,1,4,declining,5,1.7,37.5,57,0,0,0.0819,0,14534.61,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-66.14,new_partner,train,26
partner_927,EMEA,Tech,Certified,19,5,stable,0,2.7,39.8,33,1,0,0.0069,0,56846.9,10.84,57.3,0.3589,0.0852,0,0.9677,7.86,0.0,0.0,mature,train,26
partner_928,APAC,Manufacturing,Certified,13,6,declining,1,2.9,45.9,39,0,0,0.0058,0,37603.05,-1.0,28.83,0.2754,0.0296,0,0.9231,-3.18,0.0,0.0,mature,train,26
partner_929,NA,Retail,Registered,39,4,stable,8,4.0,20.2,80,0,0,0.7422,0,9604.86,-17.79,-38.22,0.2617,0.2221,0,0.6809,-20.23,0.0,0.0,mature,train,26
partner_930,LATAM,Tech,Certified,40,8,declining,0,1.9,72.5,42,2,0,0.0029,0,37727.11,11.19,44.32,0.2301,-0.1472,0,0.7647,8.21,0.0,0.0,mature,train,26
partner_931,EMEA,Manufacturing,Certified,2,6,declining,5,6.0,55.0,28,1,1,0.3103,0,16381.52,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-68.42,new_partner,train,26
partner_932,NA,Manufacturing,Registered,42,5,declining,4,3.0,40.3,39,1,0,0.1587,1,5819.64,-3.27,33.47,0.2498,0.7494,1,0.1212,-5.45,39.81,0.0,mature,train,26
partner_933,NA,Services,Certified,1,5,stable,2,4.3,48.4,84,2,0,0.0685,0,15769.11,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-35.32,new_partner,train,26
partner_934,LATAM,Services,Strategic,32,1,stable,4,5.3,23.7,99,0,1,0.9835,1,41255.95,-10.83,-27.13,0.2469,-0.1811,0,0.5714,-11.96,0.0,0.0,mature,train,26
partner_935,LATAM,Manufacturing,Certified,19,7,improving,4,1.8,56.9,58,1,0,0.0171,0,21178.71,15.25,13.94,0.1056,-0.2685,0,0.4444,13.07,0.0,0.0,mature,train,26
partner_936,EMEA,Retail,Registered,14,5,stable,12,5.1,32.0,77,0,0,0.7847,1,14216.11,-4.82,-3.54,0.1077,-0.4064,0,0.8605,-7.26,0.0,0.0,mature,train,26
partner_937,APAC,Tech,Registered,25,8,improving,0,2.9,65.1,4,2,1,0.0038,0,5345.11,-6.89,-1.72,0.0866,-0.0321,0,0.2308,-9.87,0.0,0.0,mature,train,26
partner_938,EMEA,Manufacturing,Registered,15,8,improving,1,4.9,70.0,18,8,0,0.0151,0,12022.33,8.17,65.1,0.3301,-0.1894,0,0.8077,5.99,0.0,0.0,mature,train,26
partner_939,APAC,Retail,Registered,43,10,stable,0,0.5,100.0,0,11,0,0.0,0,3729.27,-14.54,-33.92,0.2926,-0.3242,0,0.0645,-16.98,0.0,0.0,mature,train,26
partner_940,EMEA,Retail,Registered,53,4,declining,4,4.9,27.3,61,0,1,0.9009,1,6644.05,-11.26,-25.63,0.2104,-0.1822,0,0.3023,-13.7,0.0,0.0,mature,train,26
partner_941,EMEA,Retail,Strategic,44,10,stable,0,3.2,71.2,0,2,0,0.0008,0,76218.32,5.19,27.99,0.1782,-0.3027,0,0.5,2.75,0.0,0.0,mature,train,26
partner_942,APAC,Tech,Registered,22,9,stable,4,5.4,53.3,59,1,0,0.0987,0,3338.14,5.07,-32.51,0.275,0.2973,0,0.0385,2.09,0.0,0.0,mature,train,26
partner_943,EMEA,Tech,Certified,26,6,improving,5,3.2,46.6,0,2,0,0.0182,0,24941.14,29.85,-4.81,0.2446,0.9178,1,0.4516,26.87,-1.53,0.0,mature,train,26
partner_944,NA,Retail,Registered,22,5,stable,4,4.4,15.2,73,0,1,0.6366,1,7428.72,-17.71,1.52,0.2082,0.8065,1,0.383,-20.15,-3.18,0.0,mature,train,26
partner_945,NA,Services,Registered,43,6,stable,4,5.1,49.6,56,1,0,0.049,0,12230.18,13.38,60.15,0.3066,-0.0842,0,0.9318,12.25,0.0,0.0,mature,train,26
partner_946,EMEA,Services,Registered,29,8,declining,2,3.5,72.7,75,5,0,0.0124,0,5129.89,-4.23,-23.92,0.1592,0.0703,0,0.2143,-5.36,0.0,0.0,mature,train,26
partner_947,LATAM,Retail,Registered,24,9,improving,1,3.6,100.0,13,4,0,0.0003,0,6469.92,2.58,-9.98,0.1646,-0.2115,0,0.4,0.14,0.0,0.0,mature,train,26
partner_948,APAC,Services,Certified,20,6,improving,0,5.3,46.9,29,1,1,0.2621,0,7452.37,-8.87,-29.04,0.1792,0.049,0,0.0588,-10.0,0.0,0.0,mature,train,26
partner_949,APAC,Retail,Strategic,18,7,improving,4,4.1,70.7,38,3,0,0.0033,0,107702.89,6.2,3.61,0.0978,-0.4529,0,0.5714,3.76,0.0,0.0,mature,train,26
partner_950,NA,Services,Strategic,29,10,improving,1,2.1,81.7,27,2,0,0.0008,0,83430.15,23.16,45.21,0.2323,-0.2033,0,0.6,22.03,0.0,0.0,mature,train,26
partner_951,NA,Services,Registered,36,6,stable,5,3.0,64.6,46,0,0,0.0273,0,9322.19,1.96,-7.93,0.0819,-0.0782,0,0.5455,0.83,0.0,0.0,mature,train,26
partner_952,EMEA,Retail,Certified,22,6,declining,6,3.5,40.4,21,1,1,0.1453,1,25658.27,12.31,-0.59,0.1812,0.7722,1,0.3636,9.87,0.38,0.0,mature,train,26
partner_953,EMEA,Services,Registered,43,4,declining,3,4.6,51.7,71,1,1,0.7064,1,6907.13,11.55,-2.27,0.1071,0.3422,0,0.3571,10.42,0.0,0.0,mature,train,26
partner_954,EMEA,Services,Strategic,44,7,stable,0,4.2,91.8,24,1,0,0.0011,0,73377.57,-5.62,1.75,0.1115,0.313,0,0.4444,-6.75,0.0,0.0,mature,train,26
partner_955,APAC,Services,Certified,21,5,stable,8,5.5,51.2,45,0,0,0.245,0,42780.9,-1.77,-35.5,0.2629,0.5069,1,0.9412,-2.9,-8.96,0.0,mature,train,26
partner_956,APAC,Services,Registered,49,7,improving,2,3.3,83.9,0,2,0,0.0003,0,4230.84,-18.7,-39.78,0.2651,0.0195,0,0.1613,-19.83,0.0,0.0,mature,train,26
partner_957,LATAM,Manufacturing,Registered,7,7,improving,1,0.8,76.6,70,1,0,0.0327,0,6479.01,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-1.5,new_partner,train,26
partner_958,NA,Retail,Registered,51,4,declining,7,7.0,37.8,82,0,0,0.7589,1,7806.26,-8.87,-7.02,0.1142,0.0719,0,0.4468,-11.31,0.0,0.0,mature,train,26
partner_959,NA,Services,Registered,14,7,stable,3,2.6,44.5,55,1,1,0.1944,1,8277.28,25.82,31.65,0.2066,-0.2895,0,0.4545,24.69,0.0,0.0,mature,train,26
partner_960,NA,Manufacturing,Strategic,29,4,declining,6,3.8,10.2,49,0,0,0.723,1,73993.76,-5.32,-4.12,0.0925,-0.1689,0,0.5455,-7.5,0.0,0.0,mature,train,26
partner_961,NA,Manufacturing,Certified,13,9,improving,1,4.6,72.5,40,4,0,0.0015,0,18036.75,-6.84,-24.3,0.1536,0.0052,0,0.3846,-9.02,0.0,0.0,mature,train,26
partner_962,NA,Tech,Strategic,22,10,improving,0,1.8,98.1,0,10,0,0.0,0,35702.91,-16.64,-37.49,0.2817,-0.2873,0,0.1111,-19.62,0.0,0.0,mature,train,26
partner_963,EMEA,Manufacturing,Registered,16,10,improving,0,0.9,89.6,23,5,0,0.0003,0,3516.72,3.96,-10.81,0.167,-0.5516,0,0.0385,1.78,0.0,0.0,mature,train,26
partner_964,EMEA,Retail,Certified,37,7,improving,1,1.5,73.5,39,0,0,0.0045,0,32214.9,51.83,-0.93,0.2131,0.7405,1,0.6364,49.39,-0.24,0.0,mature,train,26
partner_965,APAC,Manufacturing,Registered,1,8,improving,1,2.4,51.5,6,5,0,0.0035,0,31104.89,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,252.5,new_partner,train,26
partner_966,NA,Retail,Certified,45,7,improving,2,2.2,96.9,31,2,0,0.0073,0,23896.96,5.39,22.8,0.1845,0.2294,0,0.2857,2.95,0.0,0.0,mature,train,26
partner_967,APAC,Manufacturing,Registered,49,6,improving,4,1.9,51.1,41,0,0,0.3837,1,14443.63,-2.31,22.79,0.1833,0.3302,0,0.8333,-4.49,0.0,0.0,mature,train,26
partner_968,EMEA,Services,Registered,29,7,stable,6,2.2,37.6,22,1,0,0.006,0,9099.84,-4.7,1.88,0.099,0.4558,0,0.5952,-5.83,0.0,0.0,mature,train,26
partner_969,NA,Tech,Certified,28,10,stable,0,0.5,74.1,0,9,0,0.0,0,22421.8,-31.92,-5.15,0.228,0.8195,1,0.4,-34.9,-15.96,0.0,mature,train,26
partner_970,EMEA,Tech,Registered,37,9,stable,0,3.1,48.8,0,7,0,0.0,0,9199.92,40.22,96.54,0.3799,-0.4401,0,0.375,37.24,0.0,0.0,mature,train,26
partner_971,EMEA,Tech,Registered,8,8,declining,1,3.9,79.0,48,1,0,0.0015,0,29494.36,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,94.64,new_partner,train,26
partner_972,EMEA,Services,Certified,40,7,declining,3,5.2,52.7,65,2,0,0.0445,0,33743.27,15.06,86.14,0.3437,-0.5118,0,0.6765,13.93,0.0,0.0,mature,train,26
partner_973,EMEA,Manufacturing,Registered,9,1,declining,7,6.0,12.5,51,0,1,0.88,1,3892.3,5.82,11.8,0.1227,-0.5208,0,0.1154,3.64,0.0,0.0,mature,train,26
partner_974,APAC,Tech,Strategic,36,7,improving,2,3.0,43.3,64,1,1,0.2615,0,57104.19,-3.81,49.95,0.2539,-0.1186,0,0.1818,-6.79,0.0,0.0,mature,train,26
partner_975,NA,Retail,Certified,14,5,declining,5,4.7,54.9,34,3,0,0.1828,0,33716.2,1.83,10.4,0.1128,0.5203,1,0.5357,-0.61,13.48,0.0,mature,train,26
partner_976,LATAM,Retail,Certified,40,3,declining,8,4.5,32.2,71,0,1,0.9252,1,10767.41,-5.36,4.16,0.2252,0.8782,1,0.0714,-7.8,0.54,0.0,mature,train,26
partner_977,NA,Tech,Certified,42,6,declining,4,2.0,23.6,20,3,0,0.074,0,30010.44,-16.19,-10.62,0.1603,0.2207,0,0.6333,-19.17,0.0,0.0,mature,train,26
partner_978,NA,Services,Certified,9,8,improving,1,2.5,50.1,17,4,0,0.0041,0,52763.26,8.39,82.56,0.3232,-0.5649,0,0.85,7.26,0.0,0.0,mature,train,26
partner_979,NA,Manufacturing,Certified,32,10,stable,0,1.6,99.5,13,6,0,0.0,0,33800.93,-1.09,13.86,0.0997,-0.3698,0,0.9231,-3.27,0.0,0.0,mature,train,26
partner_980,EMEA,Retail,Strategic,25,6,declining,5,2.6,41.4,25,2,0,0.0538,0,54418.73,5.46,-6.71,0.2684,0.9109,1,0.1429,3.02,-3.83,0.0,mature,train,26
partner_981,APAC,Services,Certified,14,7,stable,5,2.0,62.5,26,1,0,0.0061,0,33273.9,-1.78,-15.82,0.2257,-0.2055,0,0.8235,-2.91,0.0,0.0,mature,train,26
partner_982,APAC,Tech,Registered,31,7,stable,1,2.6,51.4,26,5,0,0.0089,0,11399.56,7.94,11.69,0.1227,-0.2083,0,0.7308,4.96,0.0,0.0,mature,train,26
partner_983,LATAM,Services,Registered,54,10,declining,1,3.4,89.9,0,7,0,0.0013,0,10866.07,-1.23,-7.6,0.1082,-0.2948,0,0.7143,-2.36,0.0,0.0,mature,train,26
partner_984,NA,Retail,Certified,1,5,stable,5,4.2,44.0,60,1,0,0.2902,0,18915.96,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-66.86,new_partner,train,26
partner_985,EMEA,Manufacturing,Registered,52,7,stable,0,6.2,91.6,34,3,0,0.0012,0,8964.67,29.71,25.88,0.1972,0.669,1,0.6923,27.53,21.76,0.0,mature,train,26
partner_986,APAC,Services,Registered,46,7,improving,0,1.9,83.1,26,5,0,0.0021,0,14565.96,7.26,27.05,0.1591,0.2665,0,0.9032,6.13,0.0,0.0,mature,train,26
partner_987,NA,Retail,Registered,27,7,stable,2,4.5,65.4,57,3,1,0.0128,0,8420.6,18.8,1.02,0.2157,0.8789,1,0.5957,16.36,-3.35,0.0,mature,train,26
partner_988,EMEA,Manufacturing,Certified,32,6,declining,2,0.7,53.2,21,3,1,0.0027,0,20794.83,20.87,31.77,0.1491,0.07,0,0.381,18.69,0.0,0.0,mature,train,26
partner_989,NA,Services,Registered,18,5,declining,4,4.3,74.3,74,5,0,0.0932,0,8802.68,2.41,12.42,0.1645,-0.3437,0,0.4773,1.28,0.0,0.0,mature,train,26
partner_990,LATAM,Retail,Certified,4,10,improving,1,0.5,100.0,0,7,0,0.0,0,33544.11,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-6.38,new_partner,train,26
partner_991,LATAM,Retail,Certified,30,6,declining,2,4.3,28.3,47,0,0,0.0927,0,14496.89,5.43,-11.94,0.1067,-0.0971,0,0.1429,2.99,0.0,0.0,mature,train,26
partner_992,LATAM,Manufacturing,Certified,44,7,declining,1,6.4,17.5,39,0,1,0.1699,1,25878.74,25.36,20.14,0.2708,0.9285,1,0.7778,23.18,12.89,0.0,mature,train,26
partner_993,LATAM,Tech,Registered,10,8,stable,0,1.2,83.4,17,2,0,0.0002,0,8435.09,1.97,6.44,0.2475,0.8825,1,0.4839,-1.01,-4.02,0.0,mature,train,26
partner_994,EMEA,Retail,Certified,38,8,stable,2,1.0,86.4,26,7,0,0.001,0,62227.85,0.52,8.09,0.1255,-0.0827,0,0.9697,-1.92,0.0,0.0,mature,train,26
partner_995,APAC,Tech,Certified,40,3,improving,0,1.7,42.6,36,4,1,0.1454,0,31956.27,5.22,17.12,0.1549,-0.0554,0,0.625,2.24,0.0,0.0,mature,train,26
partner_996,NA,Services,Registered,40,6,stable,5,3.7,42.0,25,3,0,0.0133,0,10213.37,-3.71,-26.68,0.2201,0.0521,0,0.6818,-4.84,0.0,0.0,mature,train,26
partner_997,LATAM,Retail,Certified,16,7,improving,5,3.9,46.9,34,2,0,0.0144,0,22287.26,2.05,2.38,0.0975,0.5084,1,0.2857,-0.39,1.05,0.0,mature,train,26
partner_998,EMEA,Tech,Registered,19,4,declining,3,4.8,53.3,13,1,0,0.0394,0,5109.91,-4.13,-17.67,0.2309,-0.39,0,0.0938,-7.11,0.0,0.0,mature,train,26
partner_999,APAC,Services,Strategic,21,7,stable,1,1.8,23.4,60,1,0,0.1252,0,62732.7,-14.2,-2.09,0.2271,0.7118,1,0.3636,-15.33,0.82,0.0,mature,train,26
partner_1000,EMEA,Tech,Registered,46,4,stable,4,6.3,49.5,15,5,0,0.1197,0,7560.47,6.7,7.32,0.0835,0.1042,0,0.3125,3.72,0.0,0.0,mature,train,26
partner_1,LATAM,Retail,Certified,35,9,stable,6,4.7,56.7,51,4,0,0.0353,0,25666.53,4.35,0.22,0.0901,-0.3818,0,0.5714,1.55,0.0,0.0,mature,validation,29
partner_2,NA,Tech,Registered,48,8,declining,1,4.6,52.1,38,3,0,0.0039,0,7786.48,-4.94,-5.73,0.1011,-0.0314,0,0.4359,-7.72,0.0,0.0,mature,validation,29
partner_3,APAC,Retail,Strategic,37,8,stable,2,1.6,82.7,14,1,0,0.0034,0,154344.28,0.39,23.72,0.2094,-0.069,0,0.8571,-2.41,0.0,0.0,mature,validation,29
partner_4,LATAM,Retail,Certified,34,6,stable,1,3.3,64.3,28,0,0,0.008,0,24347.32,-9.57,18.09,0.269,0.8836,1,0.4286,-12.37,23.53,0.0,mature,validation,29
partner_5,EMEA,Manufacturing,Registered,27,8,stable,2,2.7,53.1,60,2,0,0.0364,0,5514.67,-6.17,-12.42,0.1137,-0.7005,0,0.2692,-7.69,0.0,0.0,mature,validation,29
