partner_id,region,vertical,partner_tier,months_as_partner,nps_score,nps_trend,support_tickets_last_quarter,avg_resolution_time_days,engagement_score,days_since_last_contact,num_active_deals,has_competitor_relationship,churn_probability,churned_next_quarter,avg_monthly_gtv,gtv_trend_3m,gtv_volatility,seasonal_autocorr_lag12,has_seasonality,gtv_vs_peers,gtv_vs_market_growth
partner_872,EMEA,Tech,Bronze,35,8,improving,0,3.1,59.7,32,2,0,0.0022,0,11026.25,19.12,0.2674,-0.3838,0,0.6562,15.55
partner_873,APAC,Services,Bronze,60,7,improving,0,5.2,54.5,43,1,0,0.0118,0,5632.63,-5.7,0.1571,-0.1489,0,0.2258,-8.01
partner_874,NA,Services,Bronze,22,9,improving,2,3.1,70.8,20,4,0,0.0013,0,10634.38,0.26,0.3494,-0.5697,0,0.75,-2.05
partner_875,LATAM,Services,Bronze,28,8,improving,7,3.5,42.5,35,2,0,0.0412,0,7775.03,10.2,0.0942,-0.4311,0,0.4286,7.89
partner_876,APAC,Services,Bronze,21,9,improving,0,2.3,89.6,27,5,0,0.002,0,8007.91,-3.9,0.3477,-0.1889,0,0.3548,-6.21
partner_877,NA,Retail,Bronze,28,8,stable,3,3.5,38.1,32,6,0,0.003,0,10851.99,13.16,0.2128,0.8844,1,0.7447,10.89
partner_878,NA,Tech,Bronze,3,5,stable,3,4.7,63.1,0,3,0,0.0062,0,14151.56,14.04,0.1444,0.0312,0,0.8718,10.47
partner_879,LATAM,Tech,Silver,37,5,improving,8,7.2,54.9,85,1,0,0.6294,0,18374.64,45.03,0.1992,0.6424,1,0.3529,41.46
partner_880,NA,Manufacturing,Bronze,37,10,improving,3,3.6,76.6,42,2,0,0.0047,0,7269.07,11.67,0.2513,-0.0341,0,0.3939,11.08
partner_881,NA,Tech,Bronze,21,8,improving,0,3.8,65.9,32,4,0,0.0474,0,4832.78,-16.83,0.2423,-0.1231,0,0.0256,-20.4
partner_882,LATAM,Manufacturing,Bronze,18,6,improving,2,2.5,61.8,32,5,0,0.0159,0,5765.53,-17.63,0.2341,0.4113,0,0.1739,-18.22
partner_883,APAC,Tech,Silver,47,6,stable,7,3.4,45.8,74,0,0,0.2581,0,31873.25,15.99,0.253,-0.1009,0,0.5,12.42
partner_884,NA,Manufacturing,Bronze,13,10,improving,0,0.7,75.3,0,4,0,0.0,0,7786.24,11.85,0.1888,0.2681,0,0.4848,11.26
partner_885,EMEA,Tech,Silver,5,7,stable,3,3.3,39.7,25,3,1,0.5998,1,34513.34,2.19,0.1166,-0.0896,0,0.6774,-1.38
partner_886,NA,Tech,Bronze,5,8,stable,1,2.6,56.5,41,2,0,0.0403,0,15325.61,-6.22,0.1867,0.9028,1,0.8974,-9.79
partner_887,NA,Retail,Bronze,54,5,declining,1,5.7,19.4,67,0,1,0.6881,1,4768.69,-0.33,0.2579,0.1693,0,0.1277,-2.6
partner_888,EMEA,Retail,Gold,24,6,stable,2,4.1,74.6,27,2,0,0.0301,0,188073.29,17.63,0.2638,0.302,0,0.9286,15.36
partner_889,EMEA,Services,Bronze,8,4,improving,8,4.3,11.3,79,0,1,0.3366,0,11283.92,5.03,0.0775,-0.2045,0,0.7143,2.72
partner_890,LATAM,Tech,Bronze,53,7,improving,1,2.9,83.3,34,0,0,0.0023,0,6892.34,-0.04,0.1113,-0.2548,0,0.3548,-3.61
partner_891,NA,Retail,Bronze,11,9,stable,1,1.4,45.6,12,4,0,0.0015,0,6617.98,-23.76,0.2258,-0.3598,0,0.2553,-26.03
partner_892,APAC,Services,Gold,22,6,stable,2,5.4,29.3,60,1,1,0.2943,0,49202.64,-1.16,0.1068,-0.1906,0,0.3636,-3.47
partner_893,EMEA,Manufacturing,Silver,4,3,declining,11,5.8,0.0,90,0,1,0.9934,1,17149.31,-11.01,0.341,-0.4915,0,0.2857,-11.6
partner_894,EMEA,Retail,Silver,42,5,stable,10,3.4,14.1,62,0,1,0.9702,1,33633.88,37.22,0.205,0.8046,1,0.6667,34.95
partner_895,LATAM,Tech,Gold,43,9,improving,2,3.8,74.5,41,1,0,0.0023,0,43513.97,-23.1,0.3447,-0.2082,0,0.2,-26.67
partner_896,APAC,Retail,Bronze,46,5,improving,7,5.3,48.8,67,0,0,0.4087,0,6706.64,-14.1,0.1275,0.3673,0,0.3548,-16.37
partner_897,EMEA,Manufacturing,Gold,18,5,stable,7,3.8,27.8,81,0,1,0.8594,1,110346.53,4.21,0.34,0.2548,0,0.8462,3.62
partner_898,EMEA,Retail,Bronze,22,6,stable,6,5.1,86.1,51,1,0,0.019,0,11300.25,-16.18,0.2478,0.7803,1,0.6744,-18.45
partner_899,EMEA,Retail,Silver,57,7,stable,2,3.6,67.2,22,3,1,0.0053,0,68257.73,18.73,0.3879,-0.2019,0,0.9697,16.46
partner_900,NA,Retail,Bronze,50,3,stable,9,8.1,30.7,70,0,1,0.9366,1,6265.12,-2.52,0.1934,0.6994,1,0.2128,-4.79
partner_901,NA,Manufacturing,Bronze,5,6,declining,7,3.9,33.2,75,1,1,0.8899,1,6216.68,-12.69,0.1012,-0.3103,0,0.2727,-13.28
partner_902,EMEA,Retail,Gold,43,8,declining,4,3.0,49.7,45,7,0,0.0275,0,52093.79,-28.05,0.2346,0.7942,1,0.2857,-30.32
partner_903,EMEA,Services,Bronze,50,6,stable,3,3.9,27.6,52,0,1,0.1497,0,6522.87,6.1,0.2779,0.0367,0,0.3095,3.79
partner_904,NA,Retail,Gold,35,5,declining,5,4.6,63.1,45,0,0,0.093,0,47268.89,-15.61,0.2785,-0.2704,0,0.3636,-17.88
partner_905,APAC,Manufacturing,Bronze,40,7,improving,0,3.1,69.8,67,3,0,0.0126,0,6966.39,-18.13,0.3654,-0.3413,0,0.3333,-18.72
partner_906,LATAM,Tech,Silver,3,7,stable,1,4.4,83.2,46,4,0,0.0228,0,13919.98,3.86,0.0778,0.1312,0,0.1176,0.29
partner_907,NA,Tech,Gold,4,10,declining,0,1.2,68.2,19,4,0,0.0002,0,48127.22,18.79,0.2185,0.8641,1,0.2222,15.22
partner_908,EMEA,Retail,Bronze,5,4,declining,9,6.3,32.6,94,1,1,0.9755,1,6011.71,-17.36,0.3078,0.0895,0,0.3023,-19.63
partner_909,EMEA,Services,Gold,12,8,stable,2,2.7,66.4,22,3,0,0.015,0,59870.5,-24.37,0.2206,0.8417,1,0.5556,-26.68
partner_910,EMEA,Services,Silver,60,4,declining,7,2.1,40.7,67,0,0,0.6215,1,74302.71,3.94,0.167,-0.0535,0,1.0,1.63
partner_911,LATAM,Retail,Silver,39,6,stable,1,4.3,43.9,75,1,0,0.0516,0,32734.95,-6.25,0.213,-0.0527,0,0.6786,-8.52
partner_912,APAC,Retail,Bronze,48,6,improving,3,0.5,48.5,43,2,0,0.0297,0,21458.04,3.9,0.2714,-0.011,0,1.0,1.63
partner_913,APAC,Services,Silver,20,5,stable,3,3.2,64.1,71,3,0,0.2637,0,34776.98,-10.98,0.1062,-0.3319,0,0.9412,-13.29
partner_914,APAC,Tech,Silver,57,8,improving,0,2.7,76.6,29,2,0,0.0247,0,33582.26,18.49,0.287,-0.4016,0,0.5625,14.92
partner_915,APAC,Retail,Bronze,14,7,improving,1,3.2,50.8,25,2,0,0.0217,0,2675.27,-23.49,0.3376,0.0421,0,0.0323,-25.76
partner_916,APAC,Retail,Bronze,55,9,improving,1,2.2,84.4,42,7,0,0.0004,0,15041.9,-10.62,0.1946,0.4657,0,0.9032,-12.89
partner_917,EMEA,Manufacturing,Bronze,4,9,improving,0,2.7,85.4,0,4,0,0.0008,0,4542.58,-2.93,0.3268,-0.1532,0,0.2308,-3.52
partner_918,EMEA,Manufacturing,Gold,4,8,improving,0,3.3,60.8,32,5,0,0.0056,0,173018.14,4.21,0.2409,-0.611,0,1.0,3.62
partner_919,NA,Manufacturing,Bronze,7,5,declining,3,4.1,22.3,71,0,1,0.7882,1,11165.61,2.38,0.3271,-0.053,0,0.7879,1.8
partner_920,NA,Services,Silver,48,5,declining,5,8.0,26.6,59,2,0,0.6232,1,8990.84,-15.53,0.3186,-0.2377,0,0.05,-17.84
partner_921,EMEA,Tech,Gold,17,9,stable,1,1.8,62.5,0,0,0,0.003,0,53768.85,-10.58,0.353,0.2104,0,0.3,-14.15
partner_922,APAC,Tech,Bronze,29,9,improving,0,0.5,72.9,0,4,1,0.0002,0,15704.62,29.85,0.3915,-0.3318,0,0.8462,26.28
partner_923,LATAM,Tech,Bronze,30,9,stable,2,0.6,66.3,25,4,0,0.0023,0,8102.96,9.21,0.1053,-0.3372,0,0.4516,5.64
partner_924,NA,Tech,Silver,48,2,improving,5,7.2,13.9,90,0,1,0.9955,1,39866.17,13.01,0.2139,-0.3285,0,0.5667,9.44
partner_925,EMEA,Retail,Bronze,23,7,declining,3,1.1,50.6,50,2,0,0.0174,0,6909.9,-1.01,0.1034,0.4241,0,0.3953,-3.28
partner_926,EMEA,Retail,Silver,3,5,stable,5,2.0,60.4,44,2,0,0.1266,1,9547.25,-6.84,0.2286,0.4716,0,0.0303,-9.11
partner_927,EMEA,Tech,Silver,25,6,declining,4,2.4,29.7,68,0,0,0.7943,1,20735.4,-2.67,0.1852,0.2554,0,0.3871,-6.24
partner_928,APAC,Manufacturing,Silver,19,8,improving,3,4.4,70.4,52,2,0,0.0077,0,89296.69,23.5,0.2415,0.6013,1,1.0,22.92
partner_929,NA,Retail,Bronze,45,5,stable,6,5.5,69.2,37,1,0,0.2812,1,7807.38,-13.94,0.1865,-0.287,0,0.4255,-16.21
partner_930,LATAM,Tech,Silver,46,9,improving,1,1.1,82.6,36,3,0,0.0011,0,68439.48,7.67,0.3816,-0.3584,0,1.0,4.1
partner_931,EMEA,Manufacturing,Silver,8,4,stable,4,5.6,23.6,48,0,0,0.1825,0,11689.34,-10.01,0.3521,-0.1424,0,0.0476,-10.6
partner_932,NA,Manufacturing,Bronze,48,8,declining,3,0.5,62.9,43,4,0,0.005,0,11273.9,-26.42,0.2041,0.7565,1,0.8182,-27.01
partner_933,NA,Services,Silver,7,9,improving,0,1.3,82.8,6,2,0,0.0001,0,20194.19,-0.45,0.099,-0.195,0,0.35,-2.76
partner_934,LATAM,Services,Gold,38,3,improving,3,4.7,47.8,53,1,0,0.3552,0,46397.09,-9.69,0.2444,0.2355,0,0.5714,-12.0
partner_935,LATAM,Manufacturing,Silver,25,5,stable,3,4.2,26.5,67,0,0,0.097,0,9872.47,8.64,0.0926,0.0988,0,0.1111,8.06
partner_936,EMEA,Retail,Bronze,20,6,declining,7,6.3,25.0,52,0,0,0.5565,1,5412.31,-3.85,0.082,0.3261,0,0.2326,-6.12
partner_937,APAC,Tech,Bronze,31,10,improving,0,0.5,63.3,34,4,0,0.0003,0,7257.26,3.05,0.0866,-0.4245,0,0.3846,-0.52
partner_938,EMEA,Manufacturing,Bronze,21,5,improving,2,2.8,31.7,76,1,0,0.086,0,14692.4,7.39,0.2051,-0.4575,0,0.9231,6.8
partner_939,APAC,Retail,Bronze,49,10,improving,0,1.0,100.0,0,6,0,0.0,0,7050.16,-7.47,0.2286,-0.052,0,0.4194,-9.74
partner_940,EMEA,Retail,Bronze,59,7,stable,3,3.5,34.9,49,3,0,0.0161,0,4774.25,-17.34,0.1981,0.3598,0,0.1628,-19.61
partner_941,EMEA,Retail,Gold,50,7,improving,0,2.7,63.5,38,3,0,0.0004,0,78928.75,19.11,0.1799,0.0048,0,0.5,16.84
partner_942,APAC,Tech,Bronze,28,5,stable,4,4.3,56.4,43,2,0,0.1177,0,4496.28,7.95,0.2536,-0.4831,0,0.1538,4.38
partner_943,EMEA,Tech,Silver,32,4,declining,7,2.3,37.6,63,1,0,0.3991,1,43889.07,48.7,0.1865,0.8888,1,0.9032,45.13
partner_944,NA,Retail,Bronze,28,6,stable,5,3.1,38.2,46,0,0,0.2272,0,7222.76,2.86,0.2008,0.6787,1,0.2979,0.59
partner_945,NA,Services,Bronze,49,3,declining,3,8.1,44.1,81,0,1,0.6997,0,9234.61,29.48,0.3644,0.0364,0,0.6364,27.17
partner_946,EMEA,Services,Bronze,35,5,stable,2,1.6,70.5,0,4,1,0.0139,0,3957.44,-7.4,0.1615,-0.3183,0,0.0238,-9.71
partner_947,LATAM,Retail,Bronze,30,5,stable,1,1.8,44.0,75,1,1,0.3548,0,5938.95,-9.66,0.1736,-0.323,0,0.4,-11.93
partner_948,APAC,Services,Silver,26,9,declining,0,3.8,78.9,7,7,0,0.0083,0,24568.06,-12.18,0.2697,-0.3425,0,0.7647,-14.49
partner_949,APAC,Retail,Gold,24,8,declining,6,3.2,10.1,61,0,1,0.9416,1,72314.05,0.55,0.1098,-0.4987,0,0.5714,-1.72
partner_950,NA,Services,Gold,35,10,improving,0,4.1,77.8,0,5,0,0.0002,0,170176.9,-7.43,0.3496,-0.2986,0,1.0,-9.74
partner_951,NA,Services,Bronze,42,3,improving,5,8.8,44.2,88,0,0,0.4486,0,8298.97,-6.45,0.0723,0.3734,0,0.5227,-8.76
partner_952,EMEA,Retail,Silver,28,3,declining,3,4.6,62.7,57,0,1,0.843,1,30260.72,-32.59,0.2801,0.7432,1,0.5152,-34.86
partner_953,EMEA,Services,Bronze,49,8,declining,0,3.3,50.9,18,2,0,0.0476,0,7863.41,20.17,0.1076,0.0286,0,0.4286,17.86
partner_954,EMEA,Services,Gold,50,6,declining,0,0.5,49.7,50,1,0,0.0017,0,49699.34,0.59,0.0925,-0.3076,0,0.3333,-1.72
partner_955,APAC,Services,Silver,27,5,declining,5,6.8,33.4,81,0,0,0.6061,0,15488.0,-19.92,0.3603,-0.6426,0,0.2941,-22.23
partner_956,APAC,Services,Bronze,55,7,improving,3,0.5,54.0,35,3,0,0.0087,0,10030.36,-15.96,0.1803,0.0485,0,0.5484,-18.27
partner_957,LATAM,Manufacturing,Bronze,13,9,improving,0,0.5,65.5,0,6,0,0.0031,0,7001.09,28.41,0.2055,0.1828,0,0.3043,27.82
partner_958,NA,Retail,Bronze,57,4,stable,1,4.1,30.0,24,0,1,0.0734,0,8160.06,-19.83,0.1156,-0.0301,0,0.5319,-22.1
partner_959,NA,Services,Bronze,20,8,stable,2,4.1,50.8,62,1,0,0.0203,0,11685.45,4.18,0.1313,-0.3018,0,0.7955,1.87
partner_960,NA,Manufacturing,Gold,35,6,improving,3,0.9,68.3,42,1,0,0.0081,0,91543.03,3.89,0.1261,-0.7062,0,0.6364,3.3
partner_961,NA,Manufacturing,Silver,19,3,declining,4,4.7,20.0,73,0,1,0.9265,1,16476.35,-1.72,0.1523,0.0821,0,0.1538,-2.31
partner_962,NA,Tech,Gold,28,3,improving,5,3.0,42.5,79,1,1,0.8796,1,27494.98,3.29,0.2004,-0.2834,0,0.1111,-0.28
partner_963,EMEA,Manufacturing,Bronze,22,5,stable,1,2.9,55.3,0,1,0,0.0019,0,2298.44,-6.32,0.2916,-0.1748,0,0.0385,-6.9
partner_964,EMEA,Retail,Silver,43,7,improving,4,2.1,67.6,29,0,0,0.0062,0,15365.47,-35.27,0.2022,0.8069,1,0.1212,-37.54
partner_965,APAC,Manufacturing,Bronze,7,8,improving,0,1.0,82.6,10,3,0,0.001,0,10158.58,13.62,0.3297,-0.1304,0,0.5833,13.03
partner_966,NA,Retail,Silver,51,5,stable,4,5.2,37.9,70,0,0,0.2939,1,23737.69,-3.46,0.1215,-0.0804,0,0.3214,-5.73
partner_967,APAC,Manufacturing,Bronze,55,9,stable,1,2.8,85.0,0,3,0,0.0001,0,12711.27,5.55,0.2195,-0.277,0,0.8333,4.96
partner_968,EMEA,Services,Bronze,35,10,improving,1,2.4,65.3,32,8,0,0.0026,0,6916.06,-6.42,0.1032,-0.1618,0,0.381,-8.73
partner_969,NA,Tech,Silver,34,8,improving,0,2.6,58.0,64,1,0,0.0027,0,40995.15,29.58,0.225,0.8761,1,0.6333,26.01
partner_970,EMEA,Tech,Bronze,43,4,declining,4,5.2,39.7,14,0,0,0.0806,0,19494.11,27.29,0.3725,-0.1802,0,0.9062,23.72
partner_971,EMEA,Tech,Bronze,14,10,improving,0,0.7,100.0,0,3,0,0.0,0,13051.25,11.17,0.1645,0.7119,1,0.7188,7.6
partner_972,EMEA,Services,Silver,46,5,declining,0,3.2,58.5,55,1,0,0.1147,1,61798.7,32.78,0.3535,-0.0324,0,0.9706,30.47
partner_973,EMEA,Manufacturing,Bronze,15,6,improving,0,3.3,58.7,41,5,0,0.0096,0,7437.07,-4.46,0.107,-0.1711,0,0.4231,-5.04
partner_974,APAC,Tech,Gold,42,9,improving,0,1.5,60.6,0,5,0,0.0015,0,117048.15,18.02,0.2594,-0.1879,0,0.8182,14.45
partner_975,NA,Retail,Silver,20,1,declining,5,5.2,23.4,79,0,0,0.9583,1,8724.89,-6.31,0.0772,-0.3005,0,0.0357,-8.58
partner_976,LATAM,Retail,Silver,46,5,stable,8,5.9,19.6,47,1,0,0.8151,1,32207.61,-17.79,0.2179,0.8504,1,0.6071,-20.06
partner_977,NA,Tech,Silver,48,4,stable,7,5.7,59.1,45,3,0,0.0211,0,14586.44,-10.28,0.2573,-0.3536,0,0.1333,-13.85
partner_978,NA,Services,Silver,15,6,declining,1,2.5,59.5,73,2,0,0.0271,0,31317.94,7.13,0.2796,-0.1328,0,0.65,4.82
partner_979,NA,Manufacturing,Silver,38,5,declining,8,5.9,20.7,52,0,0,0.5093,1,26900.16,7.12,0.1038,-0.2855,0,0.5385,6.54
partner_980,EMEA,Retail,Gold,31,8,improving,2,0.9,47.4,38,4,0,0.0008,0,50928.05,32.93,0.2718,0.9363,1,0.2143,30.66
partner_981,APAC,Services,Silver,20,4,improving,3,2.9,61.9,35,2,0,0.1221,0,18074.99,-5.96,0.3262,-0.3562,0,0.4118,-8.27
partner_982,APAC,Tech,Bronze,37,5,declining,5,3.1,48.3,55,1,1,0.5903,0,11596.58,-11.66,0.0807,0.3218,0,0.6538,-15.23
partner_983,LATAM,Services,Bronze,60,4,declining,3,5.0,20.2,74,0,1,0.8288,1,7116.3,-8.05,0.101,-0.2237,0,0.3333,-10.36
partner_984,NA,Retail,Silver,3,2,stable,5,7.0,17.0,94,0,1,0.9926,1,9645.73,-25.41,0.261,-0.2047,0,0.0714,-27.68
partner_985,EMEA,Manufacturing,Bronze,58,5,declining,4,5.0,28.8,33,0,0,0.3208,0,17431.42,-12.52,0.2608,0.8955,1,0.9615,-13.1
partner_986,APAC,Services,Bronze,52,7,improving,5,4.2,50.2,43,1,0,0.0043,0,9292.25,26.37,0.3678,0.6042,1,0.4839,24.06
partner_987,NA,Retail,Bronze,33,4,stable,4,5.5,50.8,70,0,0,0.8696,1,8046.48,-34.29,0.1903,0.5086,1,0.4894,-36.56
partner_988,EMEA,Manufacturing,Silver,38,8,improving,0,1.7,100.0,0,4,0,0.0005,0,45177.33,11.22,0.3397,0.0445,0,0.8571,10.64
partner_989,NA,Services,Bronze,24,8,stable,3,4.2,68.7,4,1,0,0.0015,0,15688.69,13.52,0.2452,-0.228,0,0.8409,11.21
partner_990,LATAM,Retail,Silver,10,7,stable,2,0.6,70.1,49,2,0,0.0014,0,16595.79,-5.39,0.0984,0.1553,0,0.1786,-7.66
partner_991,LATAM,Retail,Silver,36,8,stable,3,2.7,58.1,33,1,0,0.0495,0,50502.16,-2.64,0.103,-0.1358,0,1.0,-4.91
partner_992,LATAM,Manufacturing,Silver,50,4,declining,5,5.4,10.2,111,0,0,0.6995,1,47174.58,-28.43,0.2024,0.8139,1,0.8889,-29.02
partner_993,LATAM,Tech,Bronze,16,4,declining,6,7.3,15.0,82,0,0,0.9719,1,10070.07,22.18,0.2453,0.8917,1,0.5484,18.61
partner_994,EMEA,Retail,Silver,44,8,stable,1,2.2,32.1,37,6,0,0.0021,0,30021.25,-5.28,0.212,-0.3311,0,0.4848,-7.55
partner_995,APAC,Tech,Silver,46,4,declining,1,4.3,43.2,88,0,1,0.6435,1,40583.72,5.71,0.3419,0.0622,0,0.75,2.14
partner_996,NA,Services,Bronze,46,7,stable,2,0.9,94.4,45,5,0,0.0032,0,8535.94,-6.25,0.218,0.0645,0,0.5682,-8.56
partner_997,LATAM,Retail,Silver,22,4,declining,4,4.7,40.5,74,0,1,0.811,1,33915.67,-4.85,0.0896,0.1721,0,0.7857,-7.12
partner_998,EMEA,Tech,Bronze,25,5,declining,11,5.9,35.8,31,0,0,0.27,0,5084.55,1.83,0.1465,-0.36,0,0.1562,-1.74
partner_999,APAC,Services,Gold,27,8,stable,6,6.7,40.4,66,0,1,0.2813,0,57313.59,49.12,0.2393,0.9087,1,0.6364,46.81
partner_1000,EMEA,Tech,Bronze,52,10,stable,1,1.0,80.9,36,5,0,0.0,0,9939.3,14.91,0.1197,0.4076,0,0.5,11.34
