partner_id,region,vertical,partner_tier,scoring_path,months_as_partner,avg_monthly_gtv,gtv_trend_3m,gtv_trend_yoy_3m,gtv_seasonal_deviation_pct,gtv_ramp_vs_cohort,nps_score,nps_trend,engagement_score,days_since_last_contact,has_competitor_relationship,predicted_churn_probability,expected_cost_of_inaction,primary_risk_drivers,risk_flag
partner_659,NA,Tech,Registered,mature,36,7223.15,-14.36,-21.76,0.0,0.0,7,stable,74.3,42,1,0.0384,1664.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_395,EMEA,Services,Certified,mature,36,33380.91,-34.96,9.18,1.25,0.0,9,improving,64.1,46,0,0.0082,1634.0,engagement decline,🟢 Low Risk
partner_80,LATAM,Tech,Registered,mature,39,15817.77,11.33,47.2,0.0,0.0,9,declining,58.1,55,0,0.0171,1621.0,weak/declining NPS,🟢 Low Risk
partner_147,NA,Manufacturing,Registered,mature,34,3167.43,-5.82,-21.51,0.0,0.0,6,stable,63.1,43,1,0.0837,1590.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_705,EMEA,Tech,Certified,mature,54,26572.5,-0.46,1.15,0.0,0.0,8,stable,76.2,70,0,0.0099,1582.0,long contact gap,🟢 Low Risk
partner_961,NA,Manufacturing,Certified,mature,19,16935.28,6.67,-20.43,0.0,0.0,5,improving,75.7,25,0,0.0155,1577.0,"declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_161,EMEA,Retail,Registered,mature,16,4930.08,-22.51,-34.09,0.0,0.0,6,declining,80.3,57,0,0.0522,1543.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_513,EMEA,Manufacturing,Registered,new_partner,8,7458.65,1.28,1.75,0.0,-60.23,8,stable,63.5,23,1,0.0342,1529.0,"ramping behind cohort norm for a new partner, competitor relationship",🟢 Low Risk
partner_255,EMEA,Retail,Strategic,mature,17,97882.17,12.61,-1.28,0.0,0.0,10,stable,98.7,44,0,0.0026,1510.0,engagement decline,🟢 Low Risk
partner_324,NA,Services,Registered,mature,58,13223.03,11.53,29.46,0.0,0.0,6,stable,44.6,32,0,0.019,1504.0,engagement decline,🟢 Low Risk
partner_442,EMEA,Retail,Registered,mature,18,13842.02,21.97,74.39,0.0,0.0,6,stable,67.4,34,0,0.0179,1484.0,engagement decline,🟢 Low Risk
partner_800,LATAM,Manufacturing,Certified,mature,40,23312.37,-5.98,-10.06,0.0,0.0,7,improving,57.1,43,0,0.0103,1437.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_351,LATAM,Services,Registered,mature,22,4515.48,-16.63,-40.15,0.0,0.0,6,stable,45.8,14,1,0.0522,1414.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_581,NA,Services,Registered,mature,29,3044.7,-16.31,-50.17,0.0,0.0,7,stable,34.4,44,1,0.0764,1396.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_816,APAC,Tech,Certified,mature,17,32390.48,-2.9,-3.71,0.0,0.0,10,stable,63.3,27,1,0.0071,1379.0,competitor relationship,🟢 Low Risk
partner_295,APAC,Tech,Registered,new_partner,6,11287.59,1.28,1.75,0.0,-10.24,6,stable,62.9,37,0,0.0202,1366.0,engagement decline,🟢 Low Risk
partner_970,EMEA,Tech,Registered,mature,43,10559.03,16.22,42.14,0.0,0.0,6,improving,65.2,22,1,0.0212,1343.0,competitor relationship,🟢 Low Risk
partner_150,EMEA,Services,Registered,mature,53,12140.03,15.35,19.97,20.0,0.0,7,stable,72.2,49,0,0.0184,1340.0,engagement decline,🟢 Low Risk
partner_437,EMEA,Retail,Certified,mature,50,25958.94,-16.08,-36.27,0.0,0.0,8,declining,78.1,3,1,0.0086,1339.0,"declining GTV, declining year-over-year, weak/declining NPS, competitor relationship",🟢 Low Risk
partner_341,EMEA,Retail,Registered,mature,20,8004.03,-31.58,-3.52,-12.45,0.0,7,declining,74.9,36,0,0.0274,1318.0,"underperforming their own normal season, weak/declining NPS",🟢 Low Risk
partner_108,EMEA,Tech,Strategic,mature,48,81438.34,10.0,35.4,0.0,0.0,8,improving,64.1,5,0,0.0027,1313.0,engagement decline,🟢 Low Risk
partner_492,LATAM,Services,Registered,mature,35,8771.65,-9.1,-30.31,0.0,0.0,7,stable,80.2,61,1,0.0246,1294.0,"declining GTV, declining year-over-year, long contact gap, competitor relationship",🟢 Low Risk
partner_546,NA,Tech,Registered,mature,40,16922.97,-7.13,24.81,0.0,0.0,8,declining,64.9,25,1,0.0127,1286.0,"declining GTV, weak/declining NPS, competitor relationship",🟢 Low Risk
partner_990,LATAM,Retail,Certified,mature,10,33483.44,5.73,-3.16,0.0,0.0,6,improving,80.3,21,0,0.0064,1285.0,engagement decline,🟢 Low Risk
partner_112,EMEA,Tech,Certified,mature,31,16498.22,-24.28,-40.36,0.0,0.0,9,improving,56.1,19,1,0.013,1285.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_602,LATAM,Retail,Certified,mature,57,23865.5,-24.63,0.72,27.85,0.0,7,improving,93.9,17,1,0.0088,1257.0,competitor relationship,🟢 Low Risk
partner_329,LATAM,Retail,Certified,new_partner,7,25395.93,1.28,1.75,0.0,-33.27,8,improving,44.5,18,0,0.0082,1254.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_397,APAC,Tech,Registered,mature,35,4713.01,-17.99,-34.73,0.0,0.0,9,improving,61.1,67,1,0.0443,1253.0,"declining GTV, declining year-over-year, long contact gap, competitor relationship",🟢 Low Risk
partner_983,LATAM,Services,Registered,mature,60,11053.1,1.84,3.97,0.0,0.0,8,stable,54.2,31,1,0.0187,1243.0,competitor relationship,🟢 Low Risk
partner_315,NA,Retail,Registered,mature,52,10550.33,1.53,4.65,0.0,0.0,9,improving,40.6,41,1,0.0195,1237.0,competitor relationship,🟢 Low Risk
partner_942,APAC,Tech,Registered,mature,28,3089.04,-9.48,-29.42,0.0,0.0,7,declining,65.8,30,0,0.0666,1234.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_828,EMEA,Tech,Registered,new_partner,6,6281.41,1.28,1.75,0.0,-50.29,6,improving,62.6,46,0,0.0326,1227.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_9,EMEA,Manufacturing,Registered,new_partner,7,8490.49,1.28,1.75,0.0,-56.45,7,stable,52.5,22,0,0.0238,1212.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_780,APAC,Tech,Registered,mature,18,11201.39,-3.82,5.25,0.0,0.0,6,improving,58.3,21,1,0.018,1211.0,competitor relationship,🟢 Low Risk
partner_723,EMEA,Manufacturing,Registered,mature,13,5645.34,-21.99,-41.31,0.0,0.0,9,improving,62.5,51,1,0.0356,1207.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_468,APAC,Retail,Certified,new_partner,8,13937.19,1.28,1.75,0.0,-62.78,8,declining,43.3,6,0,0.0143,1199.0,"ramping behind cohort norm for a new partner, weak/declining NPS",🟢 Low Risk
partner_361,APAC,Manufacturing,Certified,mature,39,7260.44,-6.11,-36.77,0.0,0.0,6,stable,60.0,40,0,0.0275,1198.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_639,LATAM,Retail,Certified,mature,48,55667.69,43.57,16.56,6.26,0.0,8,improving,83.3,19,1,0.0036,1195.0,competitor relationship,🟢 Low Risk
partner_820,EMEA,Manufacturing,Strategic,new_partner,8,52202.57,1.28,1.75,0.0,-12.02,9,stable,83.1,42,0,0.0038,1188.0,engagement decline,🟢 Low Risk
partner_837,LATAM,Retail,Certified,mature,44,47443.62,8.88,47.62,0.0,0.0,9,stable,55.7,33,0,0.0041,1173.0,engagement decline,🟢 Low Risk
partner_698,NA,Services,Registered,mature,47,11808.74,47.02,29.43,33.66,0.0,7,improving,76.3,31,1,0.0163,1156.0,competitor relationship,🟢 Low Risk
partner_388,APAC,Tech,Registered,mature,43,4521.88,6.99,-0.9,0.0,0.0,5,improving,52.3,19,0,0.0423,1147.0,weak/declining NPS,🟢 Low Risk
partner_882,LATAM,Manufacturing,Registered,mature,18,14243.45,-18.02,-21.09,0.0,0.0,7,declining,73.2,26,0,0.0134,1145.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_679,EMEA,Services,Certified,mature,55,12831.52,13.32,6.94,0.0,0.0,9,improving,67.8,55,0,0.0146,1123.0,engagement decline,🟢 Low Risk
partner_884,NA,Manufacturing,Registered,mature,13,6587.42,-13.56,-30.66,0.0,0.0,9,improving,54.7,58,1,0.0272,1075.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_736,LATAM,Manufacturing,Registered,mature,40,14645.11,25.1,75.25,0.0,0.0,8,improving,58.7,25,1,0.0122,1068.0,competitor relationship,🟢 Low Risk
partner_686,NA,Retail,Certified,mature,12,23060.16,-3.33,5.46,2.53,0.0,7,improving,80.3,8,1,0.0077,1066.0,competitor relationship,🟢 Low Risk
partner_552,EMEA,Tech,Registered,mature,50,6550.61,-0.05,1.54,0.0,0.0,7,improving,64.5,34,0,0.0271,1064.0,engagement decline,🟢 Low Risk
partner_173,EMEA,Retail,Certified,mature,56,9043.9,-1.48,-32.71,0.0,0.0,6,improving,70.3,21,1,0.0194,1052.0,"declining year-over-year, competitor relationship",🟢 Low Risk
partner_810,APAC,Retail,Registered,mature,53,7748.16,-12.26,8.48,3.36,0.0,7,improving,60.6,24,1,0.0225,1046.0,competitor relationship,🟢 Low Risk
partner_781,EMEA,Retail,Registered,mature,53,5420.63,12.62,21.93,0.0,0.0,9,declining,91.5,46,1,0.0321,1044.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_104,APAC,Services,Strategic,new_partner,8,136107.17,1.28,1.75,0.0,300.0,8,stable,79.6,0,0,0.0013,1037.0,engagement decline,🟢 Low Risk
partner_344,NA,Manufacturing,Registered,mature,41,10583.42,3.89,4.78,0.0,0.0,8,declining,73.0,27,1,0.0161,1020.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_578,NA,Services,Strategic,new_partner,8,128556.97,1.28,1.75,0.0,300.0,10,stable,90.7,51,0,0.0013,1016.0,engagement decline,🟢 Low Risk
partner_729,NA,Retail,Registered,mature,10,8064.13,8.49,-4.7,0.0,0.0,6,improving,79.4,37,1,0.0204,989.0,competitor relationship,🟢 Low Risk
partner_631,APAC,Tech,Registered,mature,31,6294.58,-9.51,-18.8,0.0,0.0,7,declining,67.2,28,0,0.0261,987.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_956,APAC,Services,Registered,mature,55,3894.92,-14.31,-36.14,0.0,0.0,5,declining,70.4,35,0,0.0414,967.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_766,EMEA,Retail,Strategic,mature,56,100348.25,13.35,-0.89,0.0,0.0,7,improving,72.3,6,0,0.0016,953.0,engagement decline,🟢 Low Risk
partner_959,NA,Services,Registered,mature,20,8726.81,-2.76,21.94,0.0,0.0,7,stable,79.6,30,1,0.0182,952.0,competitor relationship,🟢 Low Risk
partner_740,NA,Services,Certified,mature,28,43068.46,1.43,6.71,0.0,0.0,10,declining,72.8,6,0,0.0036,934.0,weak/declining NPS,🟢 Low Risk
partner_673,APAC,Services,Registered,mature,22,7020.5,0.73,16.95,9.79,0.0,6,stable,41.4,1,0,0.0222,933.0,engagement decline,🟢 Low Risk
partner_764,EMEA,Retail,Registered,mature,53,6869.92,41.86,14.77,9.32,0.0,9,stable,61.5,40,1,0.0224,924.0,competitor relationship,🟢 Low Risk
partner_859,NA,Retail,Certified,mature,27,54539.0,-7.38,-9.7,0.0,0.0,10,declining,91.6,47,0,0.0028,918.0,"declining GTV, weak/declining NPS",🟢 Low Risk
partner_832,NA,Services,Registered,mature,16,7132.54,42.98,5.73,7.18,0.0,8,improving,49.6,35,1,0.0213,914.0,competitor relationship,🟢 Low Risk
partner_784,LATAM,Retail,Registered,mature,43,12267.94,19.53,46.27,0.0,0.0,8,stable,69.1,41,0,0.0123,906.0,engagement decline,🟢 Low Risk
partner_189,LATAM,Retail,Registered,mature,10,9267.05,-37.54,1.29,3.06,0.0,6,stable,78.5,15,0,0.0159,887.0,engagement decline,🟢 Low Risk
partner_985,EMEA,Manufacturing,Registered,mature,58,9358.66,-32.0,1.95,-11.57,0.0,7,declining,69.2,10,0,0.0155,873.0,"underperforming their own normal season, weak/declining NPS",🟢 Low Risk
partner_149,NA,Tech,Certified,new_partner,8,33482.15,1.28,1.75,0.0,17.66,8,stable,82.8,21,1,0.0043,867.0,competitor relationship,🟢 Low Risk
partner_481,NA,Tech,Certified,mature,41,36047.26,19.3,51.73,0.0,0.0,9,stable,58.6,0,1,0.0038,826.0,competitor relationship,🟢 Low Risk
partner_706,NA,Services,Registered,new_partner,5,12392.76,1.28,1.75,0.0,23.99,8,stable,57.9,37,0,0.011,817.0,engagement decline,🟢 Low Risk
partner_989,NA,Services,Registered,mature,24,9343.65,10.09,22.74,0.0,0.0,7,improving,43.5,5,1,0.0145,812.0,competitor relationship,🟢 Low Risk
partner_497,NA,Services,Certified,mature,38,50174.51,-3.07,11.53,0.0,0.0,9,stable,78.0,22,1,0.0026,798.0,competitor relationship,🟢 Low Risk
partner_855,EMEA,Services,Certified,mature,53,11113.25,46.34,7.25,0.91,0.0,8,improving,57.6,43,0,0.0115,765.0,engagement decline,🟢 Low Risk
partner_804,NA,Manufacturing,Certified,mature,51,24399.16,-2.9,-38.66,0.0,0.0,8,improving,73.2,28,1,0.0052,760.0,"declining year-over-year, competitor relationship",🟢 Low Risk
partner_613,APAC,Services,Registered,mature,56,7886.68,16.41,4.74,0.0,0.0,8,improving,22.9,1,1,0.016,756.0,competitor relationship,🟢 Low Risk
partner_525,EMEA,Manufacturing,Strategic,mature,20,102614.58,-5.29,-0.87,0.0,0.0,10,improving,64.0,5,0,0.0012,753.0,declining GTV,🟢 Low Risk
partner_75,EMEA,Services,Registered,mature,55,3513.96,-7.64,-29.9,0.0,0.0,6,improving,72.9,36,1,0.0352,742.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_550,NA,Retail,Registered,mature,43,9437.52,-20.55,-13.87,-19.8,0.0,8,stable,63.9,39,1,0.013,738.0,"underperforming their own normal season, declining year-over-year, competitor relationship",🟢 Low Risk
partner_622,NA,Tech,Strategic,mature,57,71468.09,-12.5,-12.55,0.0,0.0,10,improving,56.9,35,0,0.0016,701.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_938,EMEA,Manufacturing,Registered,mature,21,14427.76,2.85,80.29,0.0,0.0,8,stable,56.0,8,0,0.0081,698.0,engagement decline,🟢 Low Risk
partner_211,LATAM,Services,Strategic,new_partner,6,44068.34,1.28,1.75,0.0,8.32,10,stable,61.5,14,0,0.0026,695.0,engagement decline,🟢 Low Risk
partner_927,EMEA,Tech,Certified,mature,25,66741.84,15.17,63.62,0.0,0.0,10,stable,55.9,21,0,0.0017,691.0,engagement decline,🟢 Low Risk
partner_604,LATAM,Services,Certified,mature,21,17802.28,-5.31,-22.33,0.0,0.0,8,improving,77.9,0,1,0.0065,689.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_963,EMEA,Manufacturing,Registered,mature,22,3321.69,-6.74,-24.63,0.0,0.0,9,declining,45.2,32,0,0.0343,683.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_645,LATAM,Retail,Registered,mature,49,15209.8,1.92,29.11,0.0,0.0,8,improving,71.2,31,1,0.0075,681.0,competitor relationship,🟢 Low Risk
partner_49,LATAM,Services,Registered,mature,13,11498.41,10.15,29.29,0.0,0.0,9,declining,98.9,44,0,0.0095,657.0,weak/declining NPS,🟢 Low Risk
partner_921,EMEA,Tech,Strategic,mature,17,30583.42,-3.57,-38.9,0.0,0.0,7,improving,75.5,29,0,0.0035,648.0,declining year-over-year,🟢 Low Risk
partner_256,LATAM,Services,Certified,mature,10,21057.4,-4.37,-36.12,0.0,0.0,9,improving,50.3,27,0,0.0051,647.0,declining year-over-year,🟢 Low Risk
partner_752,NA,Retail,Certified,mature,27,48104.87,14.66,33.55,0.0,0.0,7,improving,71.2,0,0,0.0022,646.0,engagement decline,🟢 Low Risk
partner_711,APAC,Services,Strategic,mature,20,74811.85,0.65,8.26,0.0,0.0,10,improving,76.2,37,0,0.0014,643.0,engagement decline,🟢 Low Risk
partner_671,EMEA,Tech,Certified,mature,13,15573.11,-14.48,10.76,32.66,0.0,10,improving,62.6,13,0,0.0069,641.0,engagement decline,🟢 Low Risk
partner_957,LATAM,Manufacturing,Registered,mature,13,7309.3,17.69,60.67,0.0,0.0,8,stable,69.2,45,0,0.0145,636.0,engagement decline,🟢 Low Risk
partner_770,LATAM,Services,Strategic,mature,14,124404.89,5.63,-3.65,0.0,0.0,9,improving,67.4,0,0,0.0008,629.0,engagement decline,🟢 Low Risk
partner_585,APAC,Manufacturing,Registered,mature,45,4899.72,-8.09,-36.41,0.0,0.0,8,stable,51.0,29,1,0.0213,627.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_667,APAC,Services,Strategic,new_partner,7,144756.67,1.28,1.75,0.0,300.0,9,stable,100.0,5,0,0.0007,622.0,engagement decline,🟢 Low Risk
partner_424,EMEA,Tech,Registered,mature,43,5334.71,-36.01,-11.49,-14.32,0.0,8,stable,76.1,52,1,0.0189,604.0,"underperforming their own normal season, declining year-over-year, competitor relationship",🟢 Low Risk
partner_236,APAC,Retail,Strategic,mature,42,143700.69,1.81,-2.7,1.34,0.0,9,improving,97.9,13,0,0.0007,603.0,engagement decline,🟢 Low Risk
partner_595,EMEA,Services,Registered,mature,58,8339.2,5.96,48.37,0.0,0.0,8,stable,45.5,25,0,0.012,603.0,engagement decline,🟢 Low Risk
partner_247,LATAM,Manufacturing,Registered,mature,48,9211.76,12.71,47.35,0.0,0.0,8,stable,63.1,13,1,0.0108,599.0,competitor relationship,🟢 Low Risk
partner_511,EMEA,Retail,Registered,mature,19,8329.08,-12.93,-27.45,0.0,0.0,6,stable,93.4,41,1,0.0118,591.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_653,LATAM,Retail,Certified,mature,57,24919.71,-4.51,1.44,0.0,0.0,8,improving,48.1,16,0,0.0039,578.0,engagement decline,🟢 Low Risk
partner_390,APAC,Retail,Registered,mature,40,6050.5,-6.84,-28.05,0.0,0.0,7,improving,66.7,49,0,0.0159,578.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_407,EMEA,Services,Certified,mature,46,27287.83,-3.79,-9.28,0.0,0.0,7,improving,64.4,9,0,0.0035,577.0,engagement decline,🟢 Low Risk
partner_121,NA,Manufacturing,Registered,mature,16,16386.44,1.29,4.01,0.0,0.0,8,declining,83.3,2,1,0.0059,576.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_891,NA,Retail,Registered,mature,11,4632.75,5.48,-28.19,0.0,0.0,6,declining,87.2,32,0,0.0204,566.0,"declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_700,EMEA,Manufacturing,Strategic,mature,25,167335.05,19.95,85.43,0.0,0.0,10,stable,100.0,3,0,0.0005,548.0,engagement decline,🟢 Low Risk
partner_226,APAC,Services,Registered,mature,44,3913.88,4.82,4.55,0.0,0.0,8,improving,75.2,64,1,0.0229,538.0,"long contact gap, competitor relationship",🟢 Low Risk
partner_638,LATAM,Services,Registered,new_partner,7,9012.35,1.28,1.75,0.0,-30.2,8,stable,74.9,32,1,0.01,538.0,"ramping behind cohort norm for a new partner, competitor relationship",🟢 Low Risk
partner_864,NA,Tech,Registered,mature,35,23827.75,17.89,6.2,3.29,0.0,10,stable,55.8,11,0,0.0037,533.0,engagement decline,🟢 Low Risk
partner_452,APAC,Manufacturing,Certified,mature,49,16471.62,-1.75,6.0,8.56,0.0,9,declining,88.5,10,1,0.0054,532.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_93,NA,Retail,Certified,mature,13,16348.02,-29.28,-17.0,-23.09,0.0,8,improving,57.7,0,1,0.0053,523.0,"underperforming their own normal season, declining year-over-year, competitor relationship",🟢 Low Risk
partner_560,NA,Services,Registered,mature,9,11277.77,0.53,3.35,0.0,0.0,9,declining,58.9,26,0,0.0077,522.0,weak/declining NPS,🟢 Low Risk
partner_677,APAC,Manufacturing,Registered,mature,49,7847.26,1.53,2.63,0.0,0.0,7,stable,86.7,42,1,0.0111,522.0,competitor relationship,🟢 Low Risk
partner_841,EMEA,Retail,Certified,mature,19,27897.76,6.72,22.49,0.0,0.0,9,improving,100.0,56,0,0.0031,517.0,engagement decline,🟢 Low Risk
partner_457,APAC,Retail,Certified,mature,20,19246.41,-13.74,15.58,11.52,0.0,9,improving,89.8,38,0,0.0043,501.0,engagement decline,🟢 Low Risk
partner_66,NA,Services,Strategic,mature,17,43322.22,3.29,2.57,0.0,0.0,8,improving,67.8,0,0,0.0019,495.0,engagement decline,🟢 Low Risk
partner_469,EMEA,Manufacturing,Certified,mature,32,19539.33,-1.5,-37.08,0.0,0.0,9,declining,64.5,0,0,0.0042,491.0,"declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_270,EMEA,Tech,Strategic,mature,44,64910.28,14.71,-9.18,0.0,0.0,10,improving,74.9,15,0,0.0012,481.0,engagement decline,🟢 Low Risk
partner_415,EMEA,Retail,Registered,mature,16,9036.95,-9.1,-20.02,0.0,0.0,8,stable,78.5,10,1,0.0089,481.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_562,EMEA,Manufacturing,Certified,mature,41,21790.94,3.07,10.67,0.0,0.0,9,stable,55.2,0,0,0.0037,480.0,engagement decline,🟢 Low Risk
partner_321,APAC,Tech,Registered,mature,48,9574.21,8.63,11.98,0.0,0.0,8,improving,67.7,27,1,0.0083,475.0,competitor relationship,🟢 Low Risk
partner_863,LATAM,Services,Registered,mature,13,6726.59,-2.21,-9.79,0.0,0.0,7,stable,79.4,11,0,0.0116,467.0,engagement decline,🟢 Low Risk
partner_160,LATAM,Services,Registered,mature,18,12203.59,4.74,32.8,0.0,0.0,9,declining,84.7,46,0,0.0062,452.0,weak/declining NPS,🟢 Low Risk
partner_204,EMEA,Manufacturing,Registered,mature,14,8098.77,-10.76,-15.71,0.0,0.0,7,improving,65.0,32,0,0.0092,445.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_42,APAC,Manufacturing,Certified,mature,25,12393.35,-17.72,-36.42,0.0,0.0,7,improving,62.0,33,0,0.0059,441.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_866,APAC,Services,Registered,mature,60,11937.62,14.24,82.16,0.0,0.0,9,stable,52.2,18,1,0.0062,441.0,competitor relationship,🟢 Low Risk
partner_91,EMEA,Retail,Registered,mature,15,6883.99,9.26,12.39,19.36,0.0,8,stable,51.2,0,0,0.0106,439.0,engagement decline,🟢 Low Risk
partner_448,LATAM,Tech,Registered,mature,43,13338.54,10.4,28.13,0.0,0.0,7,stable,87.1,53,0,0.0055,438.0,engagement decline,🟢 Low Risk
partner_151,APAC,Retail,Certified,new_partner,3,18266.27,1.28,1.75,0.0,-81.97,8,stable,48.3,0,0,0.0039,428.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_171,EMEA,Tech,Registered,mature,34,4255.37,0.14,-37.65,0.0,0.0,6,improving,55.8,27,0,0.0166,424.0,declining year-over-year,🟢 Low Risk
partner_994,EMEA,Retail,Certified,mature,44,66378.45,2.65,35.97,0.0,0.0,10,stable,84.1,0,1,0.0011,420.0,competitor relationship,🟢 Low Risk
partner_220,NA,Retail,Registered,mature,57,5006.53,2.4,2.84,0.0,0.0,8,stable,44.4,27,0,0.0138,415.0,engagement decline,🟢 Low Risk
partner_241,APAC,Services,Registered,mature,40,22384.76,7.97,37.82,0.0,0.0,8,improving,53.0,19,0,0.0031,411.0,engagement decline,🟢 Low Risk
partner_4,LATAM,Retail,Certified,mature,37,23829.95,-28.77,-6.59,-5.07,0.0,10,improving,92.0,30,1,0.0028,398.0,competitor relationship,🟢 Low Risk
partner_928,APAC,Manufacturing,Certified,mature,19,42221.14,18.03,53.36,0.0,0.0,9,improving,100.0,42,0,0.0015,388.0,engagement decline,🟢 Low Risk
partner_474,EMEA,Tech,Certified,mature,58,48794.87,10.6,54.19,0.0,0.0,8,improving,75.2,5,0,0.0013,382.0,engagement decline,🟢 Low Risk
partner_446,LATAM,Manufacturing,Certified,mature,47,18185.72,-22.63,5.0,-0.01,0.0,8,improving,62.9,16,0,0.0035,382.0,engagement decline,🟢 Low Risk
partner_732,EMEA,Retail,Registered,mature,22,20203.6,27.71,65.82,0.0,0.0,7,stable,87.4,17,0,0.0031,381.0,engagement decline,🟢 Low Risk
partner_426,APAC,Tech,Certified,mature,48,32681.65,1.78,-7.72,0.0,0.0,7,improving,75.7,30,0,0.0019,380.0,engagement decline,🟢 Low Risk
partner_776,APAC,Tech,Registered,mature,57,9102.8,3.88,15.19,0.0,0.0,7,improving,65.5,52,0,0.0067,365.0,engagement decline,🟢 Low Risk
partner_831,LATAM,Tech,Registered,mature,38,7331.06,5.08,24.9,0.0,0.0,7,stable,72.9,32,0,0.0082,361.0,engagement decline,🟢 Low Risk
partner_898,EMEA,Retail,Registered,mature,22,13634.87,17.53,0.04,1.1,0.0,8,stable,71.9,28,0,0.0044,360.0,engagement decline,🟢 Low Risk
partner_874,NA,Services,Registered,mature,22,4630.74,13.94,39.17,0.0,0.0,7,stable,53.8,27,0,0.0129,358.0,engagement decline,🟢 Low Risk
partner_441,APAC,Retail,Strategic,mature,51,69987.65,13.9,18.63,0.0,0.0,10,improving,72.3,19,0,0.0008,357.0,engagement decline,🟢 Low Risk
partner_660,NA,Retail,Registered,mature,15,4724.21,5.26,-26.61,0.0,0.0,7,stable,73.9,55,0,0.0125,354.0,declining year-over-year,🟢 Low Risk
partner_954,EMEA,Services,Strategic,mature,50,72858.76,-6.24,2.08,0.0,0.0,9,improving,98.8,37,0,0.0008,354.0,declining GTV,🟢 Low Risk
partner_708,LATAM,Tech,Registered,mature,22,19616.64,-7.62,44.19,0.0,0.0,9,stable,68.7,20,0,0.003,352.0,declining GTV,🟢 Low Risk
partner_523,EMEA,Services,Registered,mature,12,3792.17,-14.94,-37.37,0.0,0.0,8,declining,76.0,28,1,0.0155,352.0,"declining GTV, declining year-over-year, weak/declining NPS, competitor relationship",🟢 Low Risk
partner_715,LATAM,Tech,Strategic,mature,57,27546.14,10.96,3.66,0.0,0.0,7,improving,58.6,7,0,0.0021,349.0,engagement decline,🟢 Low Risk
partner_12,APAC,Manufacturing,Registered,mature,47,7696.35,-3.86,-1.19,0.0,0.0,7,improving,62.3,30,0,0.0074,341.0,engagement decline,🟢 Low Risk
partner_52,EMEA,Retail,Registered,mature,11,3708.0,-2.85,5.36,0.0,0.0,10,improving,50.0,43,0,0.0148,329.0,engagement decline,🟢 Low Risk
partner_24,APAC,Tech,Registered,mature,54,3553.91,-12.99,-38.76,0.0,0.0,5,stable,70.0,36,0,0.0152,325.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_555,EMEA,Retail,Registered,mature,27,3753.57,-32.76,27.28,14.58,0.0,8,improving,99.7,57,0,0.0142,319.0,engagement decline,🟢 Low Risk
partner_174,APAC,Services,Registered,mature,14,8504.63,-17.75,-40.23,0.0,0.0,8,stable,74.9,17,1,0.0062,314.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_152,APAC,Services,Registered,mature,55,10342.51,-0.31,35.53,0.0,0.0,7,improving,66.9,0,1,0.005,312.0,competitor relationship,🟢 Low Risk
